date,year,city,region,pm25,pm10,aqi,season,festival_flag,dominant_cause,synthetic_annual_pm25,pm25_adjusted_real,pm10_adjusted_real,real_data_anchor
2024-07-17,2024,Delhi,Anand Vihar,69.8,147.0,177,Monsoon,0,Vehicular emissions,133.71633879781422,53.2,112.0,1
2024-07-18,2024,Delhi,Anand Vihar,68.3,123.3,160,Monsoon,0,Vehicular emissions,133.71633879781422,52.1,94.1,1
2024-07-19,2024,Delhi,Anand Vihar,53.0,115.8,57,Monsoon,0,Vehicular emissions,133.71633879781422,40.4,88.3,1
2024-07-20,2024,Delhi,Anand Vihar,89.2,170.3,161,Monsoon,0,Vehicular emissions,133.71633879781422,68.0,129.8,1
2024-07-21,2024,Delhi,Anand Vihar,99.0,180.8,181,Monsoon,0,Vehicular emissions,133.71633879781422,75.5,137.9,1
2024-07-22,2024,Delhi,Anand Vihar,82.9,169.7,145,Monsoon,0,Vehicular emissions,133.71633879781422,63.2,129.4,1
2024-07-23,2024,Delhi,Anand Vihar,42.3,101.2,81,Monsoon,0,Dust + construction,133.71633879781422,32.3,77.3,1
2024-07-24,2024,Delhi,Anand Vihar,70.2,157.0,195,Monsoon,0,Dust + construction,133.71633879781422,53.5,119.7,1
2024-07-25,2024,Delhi,Anand Vihar,79.8,181.3,108,Monsoon,0,Dust + construction,133.71633879781422,60.9,138.4,1
2024-07-26,2024,Delhi,Anand Vihar,89.8,164.0,160,Monsoon,0,Vehicular emissions,133.71633879781422,68.5,125.1,1
2024-07-27,2024,Delhi,Anand Vihar,107.1,196.7,197,Monsoon,0,Vehicular emissions,133.71633879781422,81.7,150.1,1
2024-07-28,2024,Delhi,Anand Vihar,65.4,137.3,128,Monsoon,0,Vehicular emissions,133.71633879781422,49.9,104.8,1
2024-07-29,2024,Delhi,Anand Vihar,84.0,172.6,153,Monsoon,0,Vehicular emissions,133.71633879781422,64.1,131.7,1
2024-07-30,2024,Delhi,Anand Vihar,87.0,182.6,101,Monsoon,0,Vehicular emissions,133.71633879781422,66.4,139.4,1
2024-07-31,2024,Delhi,Anand Vihar,70.4,145.4,159,Monsoon,0,Vehicular emissions,133.71633879781422,53.7,110.9,1
2024-08-01,2024,Delhi,Anand Vihar,101.3,203.2,156,Monsoon,0,Vehicular emissions,133.71633879781422,77.3,155.1,1
2024-08-02,2024,Delhi,Anand Vihar,92.1,168.6,158,Monsoon,0,Vehicular emissions,133.71633879781422,70.3,128.7,1
2024-08-03,2024,Delhi,Anand Vihar,122.6,233.2,295,Monsoon,0,Vehicular emissions,133.71633879781422,93.5,177.8,1
2024-08-04,2024,Delhi,Anand Vihar,82.2,158.2,164,Monsoon,0,Vehicular emissions,133.71633879781422,62.7,120.7,1
2024-08-05,2024,Delhi,Anand Vihar,77.4,170.8,191,Monsoon,0,Dust + construction,133.71633879781422,59.0,130.2,1
2024-08-06,2024,Delhi,Anand Vihar,82.6,176.7,156,Monsoon,0,Vehicular emissions,133.71633879781422,63.0,134.8,1
2024-08-07,2024,Delhi,Anand Vihar,69.7,165.4,140,Monsoon,0,Dust + construction,133.71633879781422,53.2,126.2,1
2024-08-08,2024,Delhi,Anand Vihar,88.4,173.2,154,Monsoon,0,Vehicular emissions,133.71633879781422,67.4,132.1,1
2024-08-09,2024,Delhi,Anand Vihar,74.6,162.5,111,Monsoon,0,Vehicular emissions,133.71633879781422,56.9,123.9,1
2024-08-10,2024,Delhi,Anand Vihar,115.1,237.3,112,Monsoon,0,Vehicular emissions,133.71633879781422,87.8,181.0,1
2024-08-11,2024,Delhi,Anand Vihar,70.4,159.2,173,Monsoon,0,Dust + construction,133.71633879781422,53.7,121.4,1
2024-08-12,2024,Delhi,Anand Vihar,55.4,100.5,81,Monsoon,0,Vehicular emissions,133.71633879781422,42.3,76.7,1
2024-08-13,2024,Delhi,Anand Vihar,35.2,67.5,59,Monsoon,0,Vehicular emissions,133.71633879781422,26.9,51.6,1
2024-08-14,2024,Delhi,Anand Vihar,39.3,90.4,61,Monsoon,0,Dust + construction,133.71633879781422,30.0,69.0,1
2024-08-15,2024,Delhi,Anand Vihar,66.2,146.4,131,Monsoon,0,Dust + construction,133.71633879781422,50.5,111.7,1
2024-08-16,2024,Delhi,Anand Vihar,90.8,172.5,195,Monsoon,0,Vehicular emissions,133.71633879781422,69.3,131.7,1
2024-08-17,2024,Delhi,Anand Vihar,71.7,135.8,128,Monsoon,0,Vehicular emissions,133.71633879781422,54.7,103.6,1
2024-08-18,2024,Delhi,Anand Vihar,57.4,127.8,77,Monsoon,0,Dust + construction,133.71633879781422,43.8,97.5,1
2024-08-19,2024,Delhi,Anand Vihar,47.3,97.3,74,Monsoon,0,Vehicular emissions,133.71633879781422,36.1,74.3,1
2024-08-20,2024,Delhi,Anand Vihar,89.1,202.3,188,Monsoon,0,Dust + construction,133.71633879781422,68.0,154.4,1
2024-08-21,2024,Delhi,Anand Vihar,76.5,176.0,115,Monsoon,0,Dust + construction,133.71633879781422,58.4,134.4,1
2024-08-22,2024,Delhi,Anand Vihar,82.4,156.9,113,Monsoon,0,Vehicular emissions,133.71633879781422,62.9,119.8,1
2024-08-23,2024,Delhi,Anand Vihar,50.8,118.1,79,Monsoon,0,Dust + construction,133.71633879781422,38.8,90.2,1
2024-08-24,2024,Delhi,Anand Vihar,69.1,153.3,153,Monsoon,0,Dust + construction,133.71633879781422,52.7,116.9,1
2024-08-25,2024,Delhi,Anand Vihar,67.7,144.6,136,Monsoon,0,Vehicular emissions,133.71633879781422,51.6,110.2,1
2024-08-26,2024,Delhi,Anand Vihar,74.8,142.6,121,Monsoon,0,Vehicular emissions,133.71633879781422,57.1,108.9,1
2024-08-27,2024,Delhi,Anand Vihar,74.7,153.7,149,Monsoon,0,Vehicular emissions,133.71633879781422,57.0,117.3,1
2024-08-28,2024,Delhi,Anand Vihar,51.6,100.7,54,Monsoon,0,Vehicular emissions,133.71633879781422,39.4,76.9,1
2024-08-29,2024,Delhi,Anand Vihar,81.6,182.7,104,Monsoon,0,Dust + construction,133.71633879781422,62.2,139.3,1
2024-08-30,2024,Delhi,Anand Vihar,70.6,168.4,144,Monsoon,0,Dust + construction,133.71633879781422,53.9,128.6,1
2024-08-31,2024,Delhi,Anand Vihar,104.2,225.5,183,Monsoon,0,Vehicular emissions,133.71633879781422,79.5,172.0,1
2024-09-01,2024,Delhi,Anand Vihar,160.6,303.3,217,Pre-monsoon,0,Vehicular emissions,133.71633879781422,122.5,231.3,1
2024-09-02,2024,Delhi,Anand Vihar,128.3,248.6,224,Pre-monsoon,0,Vehicular emissions,133.71633879781422,97.9,189.7,1
2024-09-03,2024,Delhi,Anand Vihar,144.7,337.2,206,Pre-monsoon,0,Dust + construction,133.71633879781422,110.4,257.3,1
2024-09-04,2024,Delhi,Anand Vihar,84.1,170.5,136,Pre-monsoon,0,Vehicular emissions,133.71633879781422,64.2,130.2,1
2024-09-05,2024,Delhi,Anand Vihar,59.9,119.0,83,Pre-monsoon,0,Vehicular emissions,133.71633879781422,45.7,90.8,1
2024-09-06,2024,Delhi,Anand Vihar,130.7,275.8,244,Pre-monsoon,0,Vehicular emissions,133.71633879781422,99.7,210.4,1
2024-09-07,2024,Delhi,Anand Vihar,109.3,213.4,194,Pre-monsoon,0,Vehicular emissions,133.71633879781422,83.4,162.8,1
2024-09-08,2024,Delhi,Anand Vihar,114.1,246.5,188,Pre-monsoon,0,Vehicular emissions,133.71633879781422,87.0,188.0,1
2024-09-09,2024,Delhi,Anand Vihar,123.8,238.6,234,Pre-monsoon,0,Vehicular emissions,133.71633879781422,94.4,181.9,1
2024-09-10,2024,Delhi,Anand Vihar,105.0,246.5,101,Pre-monsoon,0,Dust + construction,133.71633879781422,80.1,188.0,1
2024-09-11,2024,Delhi,Anand Vihar,106.9,228.3,176,Pre-monsoon,0,Vehicular emissions,133.71633879781422,81.5,174.1,1
2024-09-12,2024,Delhi,Anand Vihar,157.0,311.1,256,Pre-monsoon,0,Vehicular emissions,133.71633879781422,119.8,237.4,1
2024-09-13,2024,Delhi,Anand Vihar,88.5,204.9,109,Pre-monsoon,0,Dust + construction,133.71633879781422,67.5,156.3,1
2024-09-14,2024,Delhi,Anand Vihar,123.4,281.2,209,Pre-monsoon,0,Dust + construction,133.71633879781422,94.1,214.4,1
2024-09-15,2024,Delhi,Anand Vihar,174.1,381.4,287,Pre-monsoon,0,Vehicular emissions,133.71633879781422,132.8,290.9,1
2024-09-16,2024,Delhi,Anand Vihar,100.3,230.2,107,Pre-monsoon,0,Dust + construction,133.71633879781422,76.5,175.6,1
2024-09-17,2024,Delhi,Anand Vihar,121.2,285.3,201,Pre-monsoon,0,Dust + construction,133.71633879781422,92.5,217.7,1
2024-09-18,2024,Delhi,Anand Vihar,92.0,210.5,162,Pre-monsoon,0,Dust + construction,133.71633879781422,70.2,160.6,1
2024-09-19,2024,Delhi,Anand Vihar,130.8,265.4,252,Pre-monsoon,0,Vehicular emissions,133.71633879781422,99.8,202.5,1
2024-09-20,2024,Delhi,Anand Vihar,107.7,240.8,162,Pre-monsoon,0,Dust + construction,133.71633879781422,82.2,183.8,1
2024-09-21,2024,Delhi,Anand Vihar,138.4,284.9,250,Pre-monsoon,0,Vehicular emissions,133.71633879781422,105.6,217.4,1
2024-09-22,2024,Delhi,Anand Vihar,133.5,246.7,257,Pre-monsoon,0,Vehicular emissions,133.71633879781422,101.8,188.1,1
2024-09-23,2024,Delhi,Anand Vihar,113.0,223.7,198,Pre-monsoon,0,Vehicular emissions,133.71633879781422,86.2,170.6,1
2024-09-24,2024,Delhi,Anand Vihar,114.3,210.1,108,Pre-monsoon,0,Vehicular emissions,133.71633879781422,87.2,160.3,1
2024-09-25,2024,Delhi,Anand Vihar,125.2,233.9,285,Pre-monsoon,0,Vehicular emissions,133.71633879781422,95.5,178.4,1
2024-09-26,2024,Delhi,Anand Vihar,96.9,186.3,138,Pre-monsoon,0,Vehicular emissions,133.71633879781422,73.9,142.1,1
2024-09-27,2024,Delhi,Anand Vihar,135.5,260.3,223,Pre-monsoon,0,Vehicular emissions,133.71633879781422,103.4,198.6,1
2024-09-28,2024,Delhi,Anand Vihar,116.5,228.9,186,Pre-monsoon,0,Vehicular emissions,133.71633879781422,88.9,174.7,1
2024-09-29,2024,Delhi,Anand Vihar,144.5,262.7,283,Pre-monsoon,0,Vehicular emissions,133.71633879781422,110.2,200.3,1
2024-09-30,2024,Delhi,Anand Vihar,66.6,141.7,116,Pre-monsoon,0,Vehicular emissions,133.71633879781422,50.8,108.1,1
2024-10-01,2024,Delhi,Anand Vihar,153.1,310.2,272,Post-monsoon,0,Vehicular emissions,133.71633879781422,116.8,236.7,1
2024-10-02,2024,Delhi,Anand Vihar,156.0,293.4,246,Post-monsoon,0,Vehicular emissions,133.71633879781422,119.0,223.8,1
2024-10-03,2024,Delhi,Anand Vihar,181.6,391.8,201,Post-monsoon,0,Vehicular emissions,133.71633879781422,138.5,298.8,1
2024-10-04,2024,Delhi,Anand Vihar,209.8,485.1,256,Post-monsoon,0,Dust + construction,133.71633879781422,160.0,370.0,1
2024-10-05,2024,Delhi,Anand Vihar,192.2,434.6,296,Post-monsoon,0,Dust + construction,133.71633879781422,146.6,331.5,1
2024-10-06,2024,Delhi,Anand Vihar,196.0,386.0,290,Post-monsoon,0,Vehicular emissions,133.71633879781422,149.5,294.4,1
2024-10-07,2024,Delhi,Anand Vihar,182.2,359.6,280,Post-monsoon,0,Vehicular emissions,133.71633879781422,139.0,274.3,1
2024-10-08,2024,Delhi,Anand Vihar,137.8,283.1,210,Post-monsoon,0,Vehicular emissions,133.71633879781422,105.1,215.9,1
2024-10-09,2024,Delhi,Anand Vihar,169.3,352.3,238,Post-monsoon,0,Vehicular emissions,133.71633879781422,129.1,268.6,1
2024-10-10,2024,Delhi,Anand Vihar,201.0,451.6,298,Post-monsoon,0,Dust + construction,133.71633879781422,153.3,344.4,1
2024-10-11,2024,Delhi,Anand Vihar,167.0,351.3,294,Post-monsoon,0,Vehicular emissions,133.71633879781422,127.4,268.0,1
2024-10-12,2024,Delhi,Anand Vihar,201.6,482.9,266,Post-monsoon,0,Dust + construction,133.71633879781422,153.8,368.4,1
2024-10-13,2024,Delhi,Anand Vihar,170.4,340.4,293,Post-monsoon,0,Vehicular emissions,133.71633879781422,130.0,259.7,1
2024-10-14,2024,Delhi,Anand Vihar,212.1,480.3,267,Post-monsoon,0,Dust + construction,133.71633879781422,161.8,366.4,1
2024-10-15,2024,Delhi,Anand Vihar,149.0,291.2,267,Post-monsoon,0,Vehicular emissions,133.71633879781422,113.7,222.2,1
2024-10-16,2024,Delhi,Anand Vihar,233.0,515.6,259,Post-monsoon,0,Dust + construction,133.71633879781422,177.7,393.2,1
2024-10-17,2024,Delhi,Anand Vihar,142.2,309.9,266,Post-monsoon,0,Vehicular emissions,133.71633879781422,108.5,236.5,1
2024-10-18,2024,Delhi,Anand Vihar,129.2,295.9,219,Post-monsoon,0,Dust + construction,133.71633879781422,98.6,225.8,1
2024-10-19,2024,Delhi,Anand Vihar,155.2,294.1,274,Post-monsoon,0,Vehicular emissions,133.71633879781422,118.4,224.4,1
2024-10-20,2024,Delhi,Anand Vihar,167.6,323.5,234,Post-monsoon,0,Vehicular emissions,133.71633879781422,127.8,246.7,1
2024-10-21,2024,Delhi,Anand Vihar,119.5,219.4,104,Post-monsoon,0,Vehicular emissions,133.71633879781422,91.2,167.4,1
2024-10-22,2024,Delhi,Anand Vihar,121.2,256.2,220,Post-monsoon,0,Vehicular emissions,133.71633879781422,92.5,195.5,1
2024-10-23,2024,Delhi,Anand Vihar,198.9,469.7,288,Post-monsoon,0,Dust + construction,133.71633879781422,151.7,358.2,1
2024-10-24,2024,Delhi,Anand Vihar,157.3,317.1,289,Post-monsoon,0,Vehicular emissions,133.71633879781422,120.0,241.9,1
2024-10-25,2024,Delhi,Anand Vihar,225.5,526.0,251,Post-monsoon,0,Dust + construction,133.71633879781422,172.0,401.2,1
2024-10-26,2024,Delhi,Anand Vihar,144.8,342.5,268,Post-monsoon,0,Dust + construction,133.71633879781422,110.5,261.4,1
2024-10-27,2024,Delhi,Anand Vihar,190.9,379.6,259,Post-monsoon,0,Vehicular emissions,133.71633879781422,145.6,289.5,1
2024-10-28,2024,Delhi,Anand Vihar,219.6,504.7,268,Post-monsoon,0,Dust + construction,133.71633879781422,167.5,385.0,1
2024-10-29,2024,Delhi,Anand Vihar,145.6,279.8,262,Post-monsoon,0,Vehicular emissions,133.71633879781422,111.1,213.5,1
2024-10-30,2024,Delhi,Anand Vihar,207.9,403.7,267,Post-monsoon,0,Vehicular emissions,133.71633879781422,158.6,308.0,1
2024-10-31,2024,Delhi,Anand Vihar,135.9,315.7,288,Post-monsoon,0,Dust + construction,133.71633879781422,103.7,240.9,1
2024-11-01,2024,Delhi,Anand Vihar,475.5,1038.9,400,Winter,1,Fireworks,133.71633879781422,362.7,792.4,1
2024-11-02,2024,Delhi,Anand Vihar,202.4,463.4,260,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,154.4,353.5,1
2024-11-03,2024,Delhi,Anand Vihar,175.7,356.6,243,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,134.0,272.0,1
2024-11-04,2024,Delhi,Anand Vihar,196.6,358.7,201,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,150.0,273.7,1
2024-11-05,2024,Delhi,Anand Vihar,165.8,384.2,274,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,126.5,293.1,1
2024-11-06,2024,Delhi,Anand Vihar,149.8,282.7,268,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,114.3,215.7,1
2024-11-07,2024,Delhi,Anand Vihar,158.1,331.4,244,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,120.6,252.8,1
2024-11-08,2024,Delhi,Anand Vihar,149.7,316.3,272,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,114.2,241.3,1
2024-11-09,2024,Delhi,Anand Vihar,189.1,384.0,237,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,144.2,292.8,1
2024-11-10,2024,Delhi,Anand Vihar,199.7,384.4,287,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,152.3,293.2,1
2024-11-11,2024,Delhi,Anand Vihar,205.0,474.5,296,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,156.4,362.0,1
2024-11-12,2024,Delhi,Anand Vihar,187.9,417.1,277,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,143.3,318.1,1
2024-11-13,2024,Delhi,Anand Vihar,224.9,471.3,217,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,171.6,359.6,1
2024-11-14,2024,Delhi,Anand Vihar,238.7,454.8,267,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,182.1,347.0,1
2024-11-15,2024,Delhi,Anand Vihar,205.7,436.9,264,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,156.9,333.3,1
2024-11-16,2024,Delhi,Anand Vihar,186.3,418.5,221,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,142.1,319.2,1
2024-11-17,2024,Delhi,Anand Vihar,249.6,548.4,213,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,190.4,418.3,1
2024-11-18,2024,Delhi,Anand Vihar,233.8,514.5,254,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,178.3,392.4,1
2024-11-19,2024,Delhi,Anand Vihar,205.8,469.1,219,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,157.0,357.9,1
2024-11-20,2024,Delhi,Anand Vihar,202.3,378.8,228,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,154.3,288.9,1
2024-11-21,2024,Delhi,Anand Vihar,193.6,384.7,224,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,147.7,293.5,1
2024-11-22,2024,Delhi,Anand Vihar,194.2,422.3,232,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,148.1,322.1,1
2024-11-23,2024,Delhi,Anand Vihar,198.1,471.8,281,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,151.1,359.9,1
2024-11-24,2024,Delhi,Anand Vihar,190.1,425.3,268,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,145.0,324.4,1
2024-11-25,2024,Delhi,Anand Vihar,208.4,412.4,263,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,159.0,314.6,1
2024-11-26,2024,Delhi,Anand Vihar,152.6,354.3,272,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,116.4,270.3,1
2024-11-27,2024,Delhi,Anand Vihar,206.5,473.2,284,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,157.5,360.9,1
2024-11-28,2024,Delhi,Anand Vihar,206.4,454.6,262,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,157.4,346.7,1
2024-11-29,2024,Delhi,Anand Vihar,208.3,428.0,207,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,158.9,326.5,1
2024-11-30,2024,Delhi,Anand Vihar,224.1,494.9,299,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,170.9,377.4,1
2024-12-01,2024,Delhi,Anand Vihar,225.8,436.0,252,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,172.2,332.5,1
2024-12-02,2024,Delhi,Anand Vihar,226.2,486.6,234,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,172.5,371.1,1
2024-12-03,2024,Delhi,Anand Vihar,221.8,522.2,215,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,169.2,398.4,1
2024-12-04,2024,Delhi,Anand Vihar,217.8,496.5,204,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,166.1,378.6,1
2024-12-05,2024,Delhi,Anand Vihar,181.1,337.9,267,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,138.1,257.7,1
2024-12-06,2024,Delhi,Anand Vihar,220.2,502.4,224,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,168.0,383.3,1
2024-12-07,2024,Delhi,Anand Vihar,167.8,392.9,251,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,128.0,299.7,1
2024-12-08,2024,Delhi,Anand Vihar,200.7,465.7,256,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,153.1,355.2,1
2024-12-09,2024,Delhi,Anand Vihar,216.4,416.5,261,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,165.1,317.8,1
2024-12-10,2024,Delhi,Anand Vihar,197.0,415.5,273,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,150.3,317.0,1
2024-12-11,2024,Delhi,Anand Vihar,203.5,436.2,286,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,155.2,332.7,1
2024-12-12,2024,Delhi,Anand Vihar,159.4,347.4,225,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,121.6,265.0,1
2024-12-13,2024,Delhi,Anand Vihar,193.6,426.3,235,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,147.7,325.2,1
2024-12-14,2024,Delhi,Anand Vihar,230.6,505.3,239,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,175.9,385.4,1
2024-12-15,2024,Delhi,Anand Vihar,233.9,428.6,228,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,178.4,326.9,1
2024-12-16,2024,Delhi,Anand Vihar,175.6,361.7,207,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,133.9,275.8,1
2024-12-17,2024,Delhi,Anand Vihar,200.5,399.1,297,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,152.9,304.4,1
2024-12-18,2024,Delhi,Anand Vihar,188.9,431.1,222,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,144.1,328.9,1
2024-12-19,2024,Delhi,Anand Vihar,192.6,351.6,269,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,146.9,268.2,1
2024-12-20,2024,Delhi,Anand Vihar,197.3,377.2,279,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,150.5,287.7,1
2024-12-21,2024,Delhi,Anand Vihar,208.3,421.9,257,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,158.9,321.8,1
2024-12-22,2024,Delhi,Anand Vihar,195.0,414.9,209,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,148.7,316.4,1
2024-12-23,2024,Delhi,Anand Vihar,179.1,388.3,229,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,136.6,296.2,1
2024-12-24,2024,Delhi,Anand Vihar,210.0,452.2,270,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,160.2,345.0,1
2024-12-25,2024,Delhi,Anand Vihar,200.9,372.1,294,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,153.2,283.8,1
2024-12-26,2024,Delhi,Anand Vihar,228.7,440.4,292,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,174.5,336.0,1
2024-12-27,2024,Delhi,Anand Vihar,195.3,407.0,294,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,149.0,310.5,1
2024-12-28,2024,Delhi,Anand Vihar,200.6,364.6,270,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,153.0,278.1,1
2024-12-29,2024,Delhi,Anand Vihar,212.6,458.2,245,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,162.2,349.6,1
2024-12-30,2024,Delhi,Anand Vihar,196.1,418.8,257,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,149.6,319.5,1
2024-12-31,2024,Delhi,Anand Vihar,207.1,409.7,203,Winter,0,Stubble burning + inversion + traffic,133.71633879781422,158.0,312.6,1
2025-01-01,2025,Delhi,Anand Vihar,233.3,421.1,255,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,185.9,335.5,1
2025-01-02,2025,Delhi,Anand Vihar,176.2,386.1,254,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,140.4,307.7,1
2025-01-03,2025,Delhi,Anand Vihar,214.5,439.5,276,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,170.9,350.2,1
2025-01-04,2025,Delhi,Anand Vihar,201.6,462.6,265,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,160.6,368.5,1
2025-01-05,2025,Delhi,Anand Vihar,237.2,448.3,282,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,189.0,357.2,1
2025-01-06,2025,Delhi,Anand Vihar,176.0,328.3,217,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,140.2,261.5,1
2025-01-07,2025,Delhi,Anand Vihar,231.9,512.8,235,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,184.7,408.4,1
2025-01-08,2025,Delhi,Anand Vihar,157.2,332.9,210,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,125.2,265.1,1
2025-01-09,2025,Delhi,Anand Vihar,189.6,430.5,202,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,151.0,342.9,1
2025-01-10,2025,Delhi,Anand Vihar,220.4,503.9,251,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,175.6,401.5,1
2025-01-11,2025,Delhi,Anand Vihar,186.9,355.6,239,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,148.9,283.3,1
2025-01-12,2025,Delhi,Anand Vihar,161.2,328.9,271,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,128.4,262.0,1
2025-01-13,2025,Delhi,Anand Vihar,239.4,453.1,231,Winter,0,Stubble burning + inversion + traffic,135.56887671232877,190.7,360.9,1
